
Date,Average Temperature
10/7/2019,2.797003597
10/8/2019,0.115326241
10/9/2019,-2.518438596
10/10/2019,0.973095745
10/11/2019,-1.743424561
10/12/2019,-0.062298932
10/13/2019,4.590052632
10/14/2019,-0.981510417
10/15/2019,-0.539891228
10/16/2019,3.126588028
10/17/2019,-0.882649123
10/18/2019,-1.155241007
10/19/2019,0.727207746
10/20/2019,-0.527866667
10/21/2019,-5.708006969
10/22/2019,-5.594210526
10/23/2019,-4.598621908
10/24/2019,-2.877087413
10/25/2019,-3.024238596
10/26/2019,-2.255933333
10/27/2019,-0.786545775
10/28/2019,-3.742571429
10/29/2019,1.049967972
10/30/2019,2.039095406
10/31/2019,0.067693662
11/1/2019,-0.098658451
11/2/2019,-2.031
11/3/2019,-0.780553191
11/4/2019,-2.555424028
11/5/2019,-9.196492958
11/6/2019,-9.623045775
11/7/2019,-6.339826855
11/8/2019,-3.626823944
11/9/2019,-1.984356643
11/10/2019,-8.464142349
11/11/2019,-8.743003521
11/12/2019,-2.135588028
11/13/2019,-1.806821678
11/14/2019,-3.952181818
11/15/2019,-6.318922807
11/16/2019,-5.783706294
11/17/2019,-5.735473684
11/18/2019,-8.093200704
11/19/2019,-7.569239437
11/20/2019,-7.616304965
11/21/2019,-7.984701068
11/22/2019,-8.48728169
11/23/2019,-8.041264085
11/24/2019,-11.06038246
11/25/2019,-14.02014235
11/26/2019,-12.23140351
11/27/2019,-11.9745614
11/28/2019,-13.5594386
11/29/2019,-12.66161972
11/30/2019,-9.726582143
12/1/2019,-7.131255319
12/2/2019,-7.67190493
12/3/2019,-2.860099291
12/4/2019,-1.023340426
12/5/2019,-2.673445614
12/6/2019,-6.734672535
12/7/2019,-6.195162544
12/8/2019,-5.16718662
12/9/2019,-2.464937282
12/10/2019,-6.049705263
12/11/2019,-6.798491103
12/12/2019,-8.079007117
12/13/2019,-9.479732394
12/14/2019,-14.49154386
12/15/2019,-16.45305263
12/16/2019,-10.4622439
12/17/2019,-9.946614035
12/18/2019,-9.780993007
12/19/2019,-11.64623239
12/20/2019,-10.37358156
12/21/2019,-14.47508772
12/22/2019,-17.85808511
12/23/2019,-15.95336842
12/24/2019,-11.43693728
12/25/2019,-8.718527972
12/26/2019,-5.159319149
12/27/2019,-3.781362989
12/28/2019,-6.585841549
12/29/2019,-7.625450704
12/30/2019,-9.941658451
12/31/2019,-11.52997193
1/1/2020,-10.37640845
1/2/2020,-7.496171429
1/3/2020,-12.05017483
1/4/2020,-13.4082807
1/5/2020,-11.82450704
1/6/2020,-11.37456989
1/7/2020,-13.5570979
1/8/2020,-17.24958333
1/9/2020,-14.71978723
1/10/2020,-10.60104545
1/11/2020,-9.042951049
1/12/2020,-6.673475
1/13/2020,-11.8972695
1/14/2020,-12.56706714
1/15/2020,-14.48677193
1/16/2020,-18.32845324
1/17/2020,-13.8956993
1/18/2020,-7.321979094
1/19/2020,-9.832329825
1/20/2020,-12.48359431
1/21/2020,-11.93807692
1/22/2020,-14.34316901
1/23/2020,-11.95932384
1/24/2020,-8.862792254
1/25/2020,-11.16460627
1/26/2020,-12.64758865
1/27/2020,-13.19266667
1/28/2020,-13.87056537
1/29/2020,-10.60150877
1/30/2020,-10.6653614
1/31/2020,-7.697818815
2/1/2020,-8.342157895
2/2/2020,-7.245856643
2/3/2020,-8.875694737
2/4/2020,-9.45922807
2/5/2020,-8.868876325
2/6/2020,-9.930414035
2/7/2020,-5.178461538
2/8/2020,-2.280470175
2/9/2020,-3.922804965
2/10/2020,-7.17396831
2/11/2020,-7.112912281
2/12/2020,-5.713053191
2/13/2020,-9.585421986
2/14/2020,-9.315038328
2/15/2020,-9.02243662
2/16/2020,-13.36256228
2/17/2020,-11.37276224
2/18/2020,-16.56679577
2/19/2020,-6.952789474
2/20/2020,0.885035088
2/21/2020,1.442833922
2/22/2020,-4.592124113
2/23/2020,-5.765131206
2/24/2020,-6.90614841
2/25/2020,-7.260466431
2/26/2020,-2.383111888
2/27/2020,-7.022496528
2/28/2020,-4.542854093
2/29/2020,-2.017144876
3/1/2020,-2.663796491
3/2/2020,-3.120538732
3/3/2020,-5.153003571
3/4/2020,-4.782591549
3/5/2020,-7.480392857
3/6/2020,-13.51968421
3/7/2020,-13.66622807
3/8/2020,-6.984305263
3/9/2020,-7.496014035
3/10/2020,-7.993687719
3/11/2020,-7.944434164
3/12/2020,-5.947052632
3/13/2020,-6.641056338
3/14/2020,-5.323613475
3/15/2020,-1.207292683
3/16/2020,-0.386978947
3/17/2020,-2.418197183
3/18/2020,-1.915807018
3/19/2020,-2.737124113
3/20/2020,-0.40734507
3/21/2020,-2.147887719
3/22/2020,-3.428380282
3/23/2020,-4.17630605
3/24/2020,-6.462168421
3/25/2020,-6.610588652
3/26/2020,-5.159953901
3/27/2020,-4.19742807
3/28/2020,-7.062429078
3/29/2020,-4.948164336
3/30/2020,-2.501961404
3/31/2020,0.821919298
4/1/2020,-4.268607018
4/2/2020,-4.918710714
4/3/2020,-3.584405594
4/4/2020,-1.354311189
4/5/2020,-0.473024561
4/6/2020,-0.130802817
4/7/2020,0.361351916
4/8/2020,-1.812852113
4/9/2020,-11.87882394
4/10/2020,-1.190659574
4/11/2020,0.335035587
4/12/2020,3.343642105
4/13/2020,0.722826389
4/14/2020,-2.107498221
4/15/2020,-3.013194346
4/16/2020,-1.804730496
4/17/2020,-3.274391608
4/18/2020,-1.122929329
4/19/2020,-0.119843206
4/20/2020,2.166762411
4/21/2020,1.109514286
4/22/2020,2.029264085
4/23/2020,4.343982332
4/24/2020,4.785866667
4/25/2020,4.559028369
4/26/2020,4.507689046
4/27/2020,7.571721831
4/28/2020,5.022373239
4/29/2020,3.593345196
4/30/2020,-1.623882979
5/1/2020,3.306929078
5/2/2020,2.191476868
5/3/2020,-0.300248252
5/4/2020,2.434728223
5/5/2020,-0.651035461
5/6/2020,2.056890845
5/7/2020,3.305094077
5/8/2020,4.347891608
5/9/2020,1.577060071
5/10/2020,1.350115385
5/11/2020,4.700548043
5/12/2020,5.058850694
5/13/2020,4.192903915
5/14/2020,0.748360424
5/15/2020,0.712894737
5/16/2020,1.135817544
5/17/2020,1.587513986
5/18/2020,1.581003497
5/19/2020,-0.726407018
5/20/2020,1.321328671
5/21/2020,1.717579505
5/22/2020,3.787433099
5/23/2020,7.905961404
5/24/2020,10.24310526
5/25/2020,11.63147917
5/26/2020,11.79427465
5/27/2020,7.894461538
5/28/2020,7.230968531
5/29/2020,6.156151408
5/30/2020,4.636473684
5/31/2020,7.05178169
6/1/2020,6.481211806
6/2/2020,5.942796491
6/3/2020,7.312628975
6/4/2020,9.025506993
6/5/2020,3.689371025
6/6/2020,3.305602837
6/7/2020,4.145633452
6/8/2020,2.119185315
6/9/2020,1.447832168
6/10/2020,-0.040562278
6/11/2020,-0.329263158
6/12/2020,2.59201773
6/13/2020,4.979533333
6/14/2020,6.794654762
6/15/2020,6.067104089
6/16/2020,4.897203571
6/17/2020,3.452433566
6/18/2020,2.594361404
6/19/2020,3.882932862
6/20/2020,4.502908451
6/21/2020,9.488964912
6/22/2020,10.07165493
6/23/2020,5.320671329
6/24/2020,4.249867596
6/25/2020,7.628099291
6/26/2020,5.648342657
6/27/2020,0.251377224
6/28/2020,-2.610356115
6/29/2020,6.555434028
6/30/2020,7.989842105
7/1/2020,4.344273684
7/2/2020,5.358361702
7/3/2020,5.552739583
7/4/2020,4.090869718
7/5/2020,2.50990625
7/6/2020,2.503572438
7/7/2020,8.494721254
7/8/2020,8.464734615
7/9/2020,6.238778169
7/10/2020,5.356402299
7/11/2020,5.050801724
7/12/2020,5.881209924
7/13/2020,7.581806338
7/14/2020,7.641067138
7/15/2020,8.447243816
7/16/2020,8.360193662
7/17/2020,9.449836879
7/18/2020,9.047508897
7/19/2020,8.14684965
7/20/2020,6.966433566
7/21/2020,5.075318021
7/22/2020,5.377652632
7/23/2020,9.03806993
7/24/2020,7.983034965
7/25/2020,9.596621908
7/26/2020,8.391760563
7/27/2020,5.141975524
7/28/2020,6.242384615
7/29/2020,5.066667845
7/30/2020,9.516897527
7/31/2020,6.268466667
8/1/2020,5.777549645
8/2/2020,5.490508711
8/3/2020,5.682879433
8/4/2020,8.136035336
8/5/2020,8.495361404
8/6/2020,10.37508303
8/7/2020,11.35098592
8/8/2020,8.254685512
8/9/2020,6.551734266
8/10/2020,7.680201413
8/11/2020,6.472283217
8/12/2020,7.519589474
8/13/2020,4.0582
8/14/2020,6.475074205
8/15/2020,8.58275
8/16/2020,9.393348432
8/17/2020,8.677761404
8/18/2020,2.933118467
8/19/2020,5.598147887
8/20/2020,4.802041812
8/21/2020,4.866403509
8/22/2020,9.182230216
8/23/2020,11.91157895
8/24/2020,13.23691228
8/25/2020,7.931618881
8/26/2020,3.827289753
8/27/2020,-0.184891986
8/28/2020,3.289190972
8/29/2020,6.993153846
8/30/2020,6.854901408
8/31/2020,6.758535211
9/1/2020,5.551226148
9/2/2020,6.886354386
9/3/2020,2.435095406
9/4/2020,3.842833922
9/5/2020,5.175961131
9/6/2020,1.354842105
9/7/2020,3.080397887
9/8/2020,4.247853659
9/9/2020,4.599460432
9/10/2020,4.330982332
9/11/2020,5.270045614
9/12/2020,2.881387324
9/13/2020,5.079876325
9/14/2020,3.902247387
9/15/2020,4.214985866
9/16/2020,6.479147887
9/17/2020,0.581982517
9/18/2020,-2.491046099
9/19/2020,-3.082185965
9/20/2020,4.873638596
9/21/2020,5.502508711
9/22/2020,2.987715302
9/23/2020,2.502614841
9/24/2020,3.512740214
9/25/2020,2.912943463
9/26/2020,1.13006993
9/27/2020,-1.94621831
9/28/2020,-1.731879859
9/29/2020,0.252820423
9/30/2020,-0.890213523
10/1/2020,-0.533059649
10/2/2020,-1.82651049
10/3/2020,-3.80465035
10/4/2020,-3.239233813
10/5/2020,-2.52242807
10/6/2020,-6.663279152
10/7/2020,-3.145685512
10/8/2020,-4.248024648
10/9/2020,-7.368091549
10/10/2020,-6.334841549
10/11/2020,-4.912268293
10/12/2020,-4.560475177
10/13/2020,-1.953175439
10/14/2020,-0.821278571
10/15/2020,-0.349660777
10/16/2020,0.18869338
10/17/2020,0.243335689
10/18/2020,-0.587797872
10/19/2020,4.824077193
10/20/2020,4.416028169
10/21/2020,1.819177305
10/22/2020,-2.812021053
10/23/2020,-8.585869258
10/24/2020,-7.155208481
10/25/2020,-4.519109155
10/26/2020,-2.423201413
10/27/2020,-1.778603509
10/28/2020,-8.401055944
10/29/2020,-8.823213287
10/30/2020,-4.297935018
10/31/2020,-1.838334507
11/1/2020,-2.858753472
11/2/2020,-3.259957447
11/3/2020,-4.380778947
11/4/2020,-5.051378092
11/5/2020,-0.477795053
11/6/2020,-0.695242105
11/7/2020,0.401370107
11/8/2020,1.441556738
11/9/2020,-4.885323944
11/10/2020,-2.838397887
11/11/2020,-1.028411972
11/12/2020,-4.84768662
11/13/2020,-7.47609894
11/14/2020,-9.196124555
11/15/2020,-12.29699647
11/16/2020,-12.87721254
11/17/2020,-12.48756184
11/18/2020,-12.43975177
11/19/2020,-14.25680851
11/20/2020,-11.67159722
11/21/2020,-11.61329825
11/22/2020,-14.02207774
11/23/2020,-15.18961268
11/24/2020,-11.91700704
11/25/2020,-11.81819435
11/26/2020,-10.86630634
11/27/2020,-5.174936842
11/28/2020,-12.35361672
11/29/2020,-13.59125
11/30/2020,-9.483785965
12/1/2020,-7.01729078
12/2/2020,-6.942038194
12/3/2020,-7.660318182
12/4/2020,-10.23162724
12/5/2020,-14.67708772
12/6/2020,-13.3425614
12/7/2020,-11.76459649
12/8/2020,-9.693978799
12/9/2020,-9.830916376
12/10/2020,-10.39614286
12/11/2020,-11.03213214
12/12/2020,-12.15008421
12/13/2020,-13.43994014
12/14/2020,-15.17918728
12/15/2020,-15.37676157
12/16/2020,-15.11169611
12/17/2020,-13.96413194
12/18/2020,-10.24734266
12/19/2020,-7.879042254
12/20/2020,-10.7755669
12/21/2020,-11.28087413
12/22/2020,-10.10683392
12/23/2020,-10.38578445
12/24/2020,-9.571140845
12/25/2020,-8.247765957
12/26/2020,-10.56496154
12/27/2020,-13.11832168
12/28/2020,-9.909774648
12/29/2020,-11.33191259
12/30/2020,-13.00538732
12/31/2020,-12.30575352
1/1/2021,-13.24725
1/2/2021,-10.62849477
1/3/2021,-10.03687762
1/4/2021,-8.291246429
1/5/2021,-9.61370979
1/6/2021,-12.18567845
1/7/2021,-17.07486014
1/8/2021,-19.02243902
1/9/2021,-13.35303887
1/10/2021,-6.364403509
1/11/2021,-3.790648936
1/12/2021,-7.229765957
1/13/2021,-10.48093357
1/14/2021,-6.36864311
1/15/2021,-1.749291815
1/16/2021,-0.894742958
1/17/2021,-2.26602807
1/18/2021,-4.793925795
1/19/2021,-8.152598592
1/20/2021,-9.43369258
1/21/2021,-6.622252669
1/22/2021,-18.63904912
1/23/2021,-20.7269258
1/24/2021,-13.68034965
1/25/2021,-11.70088968
1/26/2021,-10.18016549
1/27/2021,-10.40966434
1/28/2021,-10.77115603
1/29/2021,-9.690095406
1/30/2021,-7.046461538
1/31/2021,-5.521349823
2/1/2021,-7.431053571
2/2/2021,-9.877681818
2/3/2021,-6.642195122
2/4/2021,-4.667883392
2/5/2021,-5.576118881
2/6/2021,-5.716311189
2/7/2021,-5.343491166
2/8/2021,-4.800230769
2/9/2021,-7.228375439
2/10/2021,-6.704236934
2/11/2021,-7.142112676
2/12/2021,-3.962794326
2/13/2021,-7.607252632
2/14/2021,-9.271113475
2/15/2021,-5.104526316
2/16/2021,-3.202056537
2/17/2021,-2.036835088
2/18/2021,-0.714473498
2/19/2021,-1.882090909
2/20/2021,-6.561837456
2/21/2021,-9.853172535
2/22/2021,-9.684378947
2/23/2021,-9.740106762
2/24/2021,-10.70517606
2/25/2021,-18.95806338
2/26/2021,-17.78098592
2/27/2021,-15.67947183
2/28/2021,-8.153921986
3/1/2021,-6.251978873
3/2/2021,-8.139195804
3/3/2021,-8.786106383
3/4/2021,-8.474239286
3/5/2021,-10.11493662
3/6/2021,-5.033299296
3/7/2021,-5.958609756
3/8/2021,-7.345585965
3/9/2021,-5.795464286
3/10/2021,-6.130884615
3/11/2021,-7.614760563
3/12/2021,-4.246893993
3/13/2021,-1.907777385
3/14/2021,-7.383
3/15/2021,-9.857514085
3/16/2021,-11.58359155
3/17/2021,-13.38339161
3/18/2021,-7.432
3/19/2021,-0.623163763
3/20/2021,-1.322644128
3/21/2021,-6.120921986
3/22/2021,-3.035383803
3/23/2021,-3.710533333
3/24/2021,-3.214153025
3/25/2021,-1.432705036
3/26/2021,-1.311041958
3/27/2021,-1.962468085
3/28/2021,-6.973301754
3/29/2021,-10.6237153
3/30/2021,-12.73491166
3/31/2021,-12.20507343
4/1/2021,-17.22747331
4/2/2021,-15.11582456
4/3/2021,-5.034304196
4/4/2021,-2.51141958
4/5/2021,-7.214859649
4/6/2021,-3.84678169
4/7/2021,-5.626462898
4/8/2021,-5.164070175
4/9/2021,-3.245496479
4/10/2021,-0.584661972
4/11/2021,-1.624417857
4/12/2021,0.341818182
4/13/2021,-0.564241259
4/14/2021,1.202508897
4/15/2021,0.966133803
4/16/2021,-0.942622776
4/17/2021,-1.838835125
4/18/2021,-3.867119298
4/19/2021,-2.152105634
4/20/2021,-2.161614035
4/21/2021,-8.088592982
4/22/2021,-7.058381625
4/23/2021,-3.644343972
4/24/2021,0.04613986
4/25/2021,0.361006969
4/26/2021,2.69331338
4/27/2021,7.1758125
4/28/2021,7.36155516
4/29/2021,7.506451049
4/30/2021,4.487621908
5/1/2021,1.917964789
5/2/2021,4.555876325
5/3/2021,6.078154386
5/4/2021,9.173933798
5/5/2021,7.304274648
5/6/2021,4.665971731
5/7/2021,1.979975352
5/8/2021,3.630597173
5/9/2021,4.892758741
5/10/2021,2.308996479
5/11/2021,0.205975352
5/12/2021,-3.086090909
5/13/2021,-1.757742857
5/14/2021,-4.368419929
5/15/2021,-4.194021127
5/16/2021,-0.540480565
5/17/2021,2.924891608
5/18/2021,4.154146853
5/19/2021,2.149176056
5/20/2021,0.430915789
5/21/2021,1.322521277
5/22/2021,4.210432056
5/23/2021,5.378632867
5/24/2021,5.271390845
5/25/2021,6.017768683
5/26/2021,4.969631579
5/27/2021,5.393464539
5/28/2021,5.128333333
5/29/2021,6.9911777
5/30/2021,4.981792982
5/31/2021,5.518575972
6/1/2021,7.995625442
6/2/2021,6.470207018
6/3/2021,6.292541958
6/4/2021,7.883731449
6/5/2021,8.644427046
6/6/2021,7.001585366
6/7/2021,7.993515789
6/8/2021,4.907226148
6/9/2021,5.139693662
6/10/2021,3.926401408
6/11/2021,2.62562807
6/12/2021,3.54905614
6/13/2021,0.287780919
6/14/2021,1.110003509
6/15/2021,1.781418118
6/16/2021,2.383517857
6/17/2021,2.237303887
6/18/2021,4.314751773
6/19/2021,4.351517483
6/20/2021,4.579803509
6/21/2021,4.92734629
6/22/2021,3.531498246
6/23/2021,6.033109155
6/24/2021,5.254492908
6/25/2021,3.052556338
6/26/2021,4.664366197
6/27/2021,8.26559364
6/28/2021,8.153763251
6/29/2021,8.723634752
6/30/2021,9.931569395
7/1/2021,9.983936842
7/2/2021,9.954374558
7/3/2021,8.336521127
7/4/2021,9.950487719
7/5/2021,11.04012544
7/6/2021,8.74403169
7/7/2021,10.53419081
7/8/2021,13.39138462
7/9/2021,11.85404211
7/10/2021,8.890621053
7/11/2021,6.893989547
7/12/2021,5.970929078
7/13/2021,5.313912892
7/14/2021,6.011702797
7/15/2021,5.365147368
7/16/2021,4.389445614
7/17/2021,6.40891844
7/18/2021,7.259947368
7/19/2021,7.59695053
7/20/2021,8.959575972
7/21/2021,5.958298611
7/22/2021,8.012522968
7/23/2021,10.23525
7/24/2021,12.67234266
7/25/2021,13.62021127
7/26/2021,13.41731449
7/27/2021,10.8562766
7/28/2021,11.70068421
7/29/2021,9.856362369
7/30/2021,3.301279152
7/31/2021,8.195979167
8/1/2021,9.22640636
8/2/2021,6.393423488
8/3/2021,7.098392857
8/4/2021,7.430292254
8/5/2021,7.896410526
8/6/2021,7.757124113
8/7/2021,7.976547703
8/8/2021,9.262354386
8/9/2021,8.554884615
8/10/2021,8.665611307
8/11/2021,9.814452632
8/12/2021,7.950220641
8/13/2021,4.693986014
8/14/2021,1.001340351
8/15/2021,-0.807359155
8/16/2021,1.34109894
8/17/2021,5.509929078
8/18/2021,8.268592199
8/19/2021,6.989322807
8/20/2021,6.912796491
8/21/2021,9.179402827
8/22/2021,9.898125874
8/23/2021,8.975647687
8/24/2021,5.451269504
8/25/2021,6.915365591
8/26/2021,7.04287234
8/27/2021,5.295816254
8/28/2021,4.233024823
8/29/2021,5.542376307
8/30/2021,4.767776596
8/31/2021,3.905719298
9/1/2021,4.371510638
9/2/2021,4.882329825
9/3/2021,6.024800699
9/4/2021,9.809368794
9/5/2021,10.76945804
9/6/2021,11.29189895
9/7/2021,11.03730282
9/8/2021,9.99745583
9/9/2021,7.340284211
9/10/2021,1.394872792
9/11/2021,3.594087108
9/12/2021,3.348246479
9/13/2021,5.256598592
9/14/2021,6.726055944
9/15/2021,6.801624561
9/16/2021,5.155183099
9/17/2021,8.884338028
9/18/2021,9.422863158
9/19/2021,7.749014184
9/20/2021,5.453780919
9/21/2021,3.804243816
9/22/2021,2.629157895
9/23/2021,3.135866667
9/24/2021,4.185469965
9/25/2021,7.734038462
9/26/2021,9.28456338
9/27/2021,6.672540925
9/28/2021,6.328043011
9/29/2021,5.617806338
9/30/2021,3.898367491
10/1/2021,0.011890459
10/2/2021,-6.053996441
10/3/2021,-4.185039286
10/4/2021,-3.978886926
10/5/2021,-2.969014184
10/6/2021,-6.142702509
10/7/2021,-5.844823322
10/8/2021,0.240147887
10/9/2021,-0.615161404
10/10/2021,-7.455533569
10/11/2021,-8.111664311
10/12/2021,-3.977017606
10/13/2021,0.047430556
10/14/2021,0.051067138
10/15/2021,-0.545559859
10/16/2021,0.058586572
10/17/2021,2.0938
10/18/2021,3.399607018
10/19/2021,2.660288256
10/20/2021,0.263800712
10/21/2021,-4.277038596
10/22/2021,-11.998
10/23/2021,-5.854231579
10/24/2021,1.480035461
10/25/2021,0.760452962
10/26/2021,-1.411024561
10/27/2021,-3.514111888
10/28/2021,-3.43356338
10/29/2021,-7.111724382
10/30/2021,-4.415144876
10/31/2021,-8.040652482
11/1/2021,-6.076045936
11/2/2021,-3.606715789
11/3/2021,-7.73734507
11/4/2021,-14.22696113
11/5/2021,-9.711166078
11/6/2021,-7.992138298
11/7/2021,-5.6672
11/8/2021,-4.396087413
11/9/2021,-3.811242958
11/10/2021,-4.476470175
11/11/2021,-3.924915194
11/12/2021,-5.311157343
11/13/2021,-4.052300353
11/14/2021,-6.175183099
11/15/2021,-9.310947368
11/16/2021,-4.109039007
11/17/2021,-10.43984615
11/18/2021,-12.61375439
11/19/2021,-11.06291815
11/20/2021,-3.378236749
11/21/2021,-1.601954064
11/22/2021,-5.429188811
11/23/2021,-4.952996491
11/24/2021,-4.376746479
11/25/2021,-5.232038596
11/26/2021,-12.16568929
11/27/2021,-8.282877193
11/28/2021,-5.62865493
11/29/2021,-6.276724382
11/30/2021,-6.245491166
12/1/2021,-5.559996479
12/2/2021,-0.888482394
12/3/2021,-1.522537102
12/4/2021,-2.068840989
12/5/2021,-3.279821678
12/6/2021,-6.447861702
12/7/2021,-8.090571429
12/8/2021,-9.471221831
12/9/2021,-9.467698246
12/10/2021,-4.782881295
12/11/2021,-5.636326316
12/12/2021,-9.507819149
12/13/2021,-11.3385694
12/14/2021,-12.32449822
12/15/2021,-12.50158741
12/16/2021,-10.57572028
12/17/2021,-6.086622378
12/18/2021,-3.208417544
12/19/2021,-5.133048951
12/20/2021,-8.765189474
12/21/2021,-5.741578571
12/22/2021,-6.084255245
12/23/2021,-8.352821429
12/24/2021,-8.290347518
12/25/2021,-9.047940351
12/26/2021,-12.015053
12/27/2021,-14.55473868
12/28/2021,-12.2643007
12/29/2021,-7.795564912
12/30/2021,-7.040521429
12/31/2021,-8.224791519
1/1/2022,-8.726217544
1/2/2022,-8.513900356
1/3/2022,-6.701929577
1/4/2022,-7.300491166
1/5/2022,-7.940159574
1/6/2022,-7.865088028
1/7/2022,-10.09194718
1/8/2022,-7.119531469
1/9/2022,-8.827548951
1/10/2022,-8.336711744
1/11/2022,-9.096777385
1/12/2022,-8.843388693
1/13/2022,-10.19897163
1/14/2022,-9.654443662
1/15/2022,-5.050590909
1/16/2022,-2.657623239
1/17/2022,-5.165287719
1/18/2022,-7.265617857
1/19/2022,-10.43607117
1/20/2022,-12.94591398
1/21/2022,-9.470830389
1/22/2022,-12.82641993
1/23/2022,-13.91250871
1/24/2022,-15.05787986
1/25/2022,-16.39517361
1/26/2022,-16.51964789
1/27/2022,-12.47296864
1/28/2022,-9.707128114
1/29/2022,-12.00640845
1/30/2022,-13.30851064
1/31/2022,-12.15177857
2/1/2022,-12.33021201
2/2/2022,-12.36232746
2/3/2022,-15.74211268
2/4/2022,-14.90413428
2/5/2022,-9.432394366
2/6/2022,-8.456049645
2/7/2022,-10.97949643
2/8/2022,-11.00178049
2/9/2022,-16.1141637
2/10/2022,-14.33175439
2/11/2022,-10.5151958
2/12/2022,-10.11144561
2/13/2022,-10.3688807
2/14/2022,-12.04961268
2/15/2022,-15.42412811
2/16/2022,-17.2928169
2/17/2022,-13.70620567
2/18/2022,-10.47721277
2/19/2022,-9.664866197
2/20/2022,-9.835173145
2/21/2022,-7.498891608
2/22/2022,-6.431989474
2/23/2022,-8.298985765
2/24/2022,-7.3395053
2/25/2022,-9.188492908
2/26/2022,-9.518351064
2/27/2022,-7.768922807
2/28/2022,-6.723276224
3/1/2022,-7.444466667
3/2/2022,-9.277820423
3/3/2022,-7.048825175
3/4/2022,-5.707524476
3/5/2022,-2.964056537
3/6/2022,-4.441178947
3/7/2022,-7.937530035
3/8/2022,-5.058712766
3/9/2022,-4.800911972
3/10/2022,-5.202049123
3/11/2022,-3.580576512
3/12/2022,-2.180880702
3/13/2022,-2.977925532
3/14/2022,-2.337242958
3/15/2022,-6.486283217
3/16/2022,-2.442855634
3/17/2022,-1.045060284
3/18/2022,-6.89632
3/19/2022,-9.152465035
3/20/2022,-10.12637282
3/21/2022,-7.967864286
3/22/2022,-4.967468085
3/23/2022,-9.477045775
3/24/2022,-8.268573427
3/25/2022,-3.798881119
3/26/2022,-1.74954007
3/27/2022,-8.586265734
3/28/2022,-7.28534375
3/29/2022,-10.59692553
3/30/2022,-3.924616725
3/31/2022,-1.935754386
4/1/2022,-0.768440559
4/2/2022,-0.993890845
4/3/2022,1.573368421
4/4/2022,2.543648084
4/5/2022,3.644852632
4/6/2022,4.770530466
4/7/2022,3.883847518
4/8/2022,3.436189474
4/9/2022,1.25046831
4/10/2022,3.42008156
4/11/2022,6.889176056
4/12/2022,3.395341463
4/13/2022,2.516369718
4/14/2022,-0.651639576
4/15/2022,2.420803509
4/16/2022,3.565359155
4/17/2022,6.618452297
4/18/2022,6.86778169
4/19/2022,2.41018662
4/20/2022,-0.073038732
4/21/2022,0.206784452
4/22/2022,0.852465035
4/23/2022,2.592666667
4/24/2022,0.127006993
4/25/2022,-1.619978873
4/26/2022,0.863838596
4/27/2022,-4.561663158
4/28/2022,5.30128169
4/29/2022,6.880390845
4/30/2022,3.074306338
5/1/2022,6.835929825
5/2/2022,9.984950704
5/3/2022,6.275203571
5/4/2022,2.589010453
5/5/2022,0.55982807
5/6/2022,3.817678322
5/7/2022,4.490684211
5/8/2022,8.510485915
5/9/2022,9.126267361
5/10/2022,4.357989399
5/11/2022,0.625274648
5/12/2022,1.603180212
5/13/2022,2.549387324
5/14/2022,-0.237570423
5/15/2022,-0.141095406
5/16/2022,3.367224561
5/17/2022,4.041242105
5/18/2022,2.753809187
5/19/2022,2.101810526
5/20/2022,2.83035689
5/21/2022,3.228130282
5/22/2022,-2.909284211
5/23/2022,2.203978873
5/24/2022,7.133265018
5/25/2022,7.352214035
5/26/2022,8.414524648
5/27/2022,5.856676056
5/28/2022,-0.371568421
5/29/2022,-1.663088339
5/30/2022,-0.670042254
5/31/2022,-0.695165493
6/1/2022,2.320042254
6/2/2022,2.277993031
6/3/2022,2.172369176
6/4/2022,0.88751773
6/5/2022,3.991101754
6/6/2022,3.22129021
6/7/2022,6.771330986
6/8/2022,7.408629496
6/9/2022,7.481774194
6/10/2022,7.445982332
6/11/2022,6.790808511
6/12/2022,5.90353169
6/13/2022,5.418438596
6/14/2022,6.53779021
6/15/2022,3.87513986
6/16/2022,4.783512367
6/17/2022,5.358176678
6/18/2022,3.267052817
6/19/2022,5.620227758
6/20/2022,4.503548951
6/21/2022,3.903496454
6/22/2022,9.681367491
6/23/2022,7.065996503
6/24/2022,6.529272085
6/25/2022,8.225596491
6/26/2022,10.89699296
6/27/2022,10.77672535
6/28/2022,9.373552448
6/29/2022,11.5879539
6/30/2022,10.3595035
7/1/2022,7.79548227
7/2/2022,7.725922535
7/3/2022,11.23049648
7/4/2022,12.70304947
7/5/2022,2.974648084
7/6/2022,8.376616725
7/7/2022,5.6502
7/8/2022,6.209520979
7/9/2022,5.853240143
7/10/2022,6.038183746
7/11/2022,4.73711032
7/12/2022,3.831805654
7/13/2022,3.680243816
7/14/2022,7.090027875
7/15/2022,9.439431095
7/16/2022,9.539361702
7/17/2022,11.18569444
7/18/2022,9.262336842
7/19/2022,6.894116608
7/20/2022,11.80062587
7/21/2022,13.44125
7/22/2022,13.29756184
7/23/2022,13.13358156
7/24/2022,11.36315603
7/25/2022,13.15989437
7/26/2022,13.7842807
7/27/2022,13.66552817
7/28/2022,9.850475177
7/29/2022,7.258897163
7/30/2022,5.115489437
7/31/2022,5.328169611
8/1/2022,5.447900709
8/2/2022,6.984448763
8/3/2022,6.642880282
8/4/2022,6.478557895
